bedrooms,rent,sqft,date,longitude,latitude
1.0,737.0,708.0,2014-05-19,-94.7049,38.8982
,790.0,,2014-06-16,-85.8126,38.242
,1500.0,,2014-06-13,-95.7097,30.4411
2.0,695.0,910.0,2014-06-27,-116.393718,43.5936
3.0,1100.0,1450.0,2014-06-09,-97.214819,31.478242
2.0,670.0,950.0,2014-05-26,-77.91913100000002,43.287041
5.0,4150.0,,2014-05-13,-71.137188,42.349264
1.0,1380.0,597.0,2014-05-11,-117.931302,33.714149
1.0,1550.0,,2014-06-15,-118.3715,33.8707
2.0,1500.0,,2014-05-13,-73.7474,40.6205
2.0,1150.0,825.0,2014-05-30,-122.442241,47.104397
2.0,800.0,1400.0,2014-06-09,-89.704474,39.800306
,900.0,,2014-06-29,-95.9408,36.1262
3.0,699.0,1100.0,2014-06-30,-94.934835,39.301295
,816.0,,2014-05-27,-71.055932,42.365558
4.0,2800.0,,2014-05-19,-72.911746,41.319147
1.0,1275.0,,2014-05-13,-87.65305699999998,41.973588
,,,2014-05-16,-80.8419,35.229
1.0,1996.0,667.0,2014-07-03,-121.881552,37.402886
3.0,2400.0,,2014-05-13,-73.950334,40.671638
2.0,3125.0,1188.0,2014-05-18,-121.944953,37.406607
1.0,,947.0,2014-06-24,-81.209393,29.423152
1.0,1800.0,900.0,2014-06-23,-87.624112,41.865066
1.0,2650.0,,2014-05-22,-122.431449,37.793767
1.0,1000.0,640.0,2014-05-27,-80.132098,25.814835
3.0,1750.0,1000.0,2014-05-12,-118.118601,33.917014
4.0,2600.0,,2014-05-23,-87.664676,41.943276
1.0,600.0,600.0,2014-05-27,-97.5616,35.421
1.0,1150.0,,2014-05-28,-73.7758,40.6775
1.0,1006.0,,2014-06-23,-81.729548,28.528244
4.0,2195.0,2000.0,2014-05-28,-121.150424,38.644193
2.0,1750.0,1290.0,2014-06-27,-117.2028,32.7635
3.0,2159.0,,2014-06-20,-118.190521,33.859894
2.0,750.0,940.0,2014-07-02,-122.6439,45.642173
2.0,735.0,1000.0,2014-06-16,-89.859386,35.205988
2.0,1469.0,1004.0,2014-06-12,-94.592736,39.164574
2.0,550.0,1010.0,2014-05-15,-82.983767,39.98434
4.0,1500.0,1700.0,2014-06-21,-91.186126,30.389119
,1050.0,,2014-07-07,-105.276328,40.008817
2.0,1650.0,,2014-05-31,-73.871915,40.67540200000001
2.0,665.0,1000.0,2014-05-13,-94.778752,38.875432
2.0,799.0,984.0,2014-06-25,-95.858332,41.276885
3.0,1540.0,1334.0,2014-05-12,-80.2712,25.9921
3.0,900.0,1700.0,2014-05-14,-106.456609,31.813943
1.0,895.0,490.0,2014-05-18,-122.3022,47.6633
1.0,1700.0,,2014-05-12,-87.624296,41.898435
5.0,5000.0,,2014-05-15,-73.957534,40.68242100000001
3.0,925.0,1458.0,2014-05-27,-84.5809,33.5648
2.0,750.0,800.0,2014-05-14,-115.2161,36.1149
2.0,2440.0,1286.0,2014-05-30,-77.05076700000002,38.853127
2.0,550.0,925.0,2014-05-11,-84.365303,33.627133
5.0,3200.0,,2014-05-27,-71.06035,42.320994
4.0,1250.0,,2014-05-26,-115.238514,36.208996
1.0,515.0,,2014-06-01,-106.617028,35.080978
1.0,695.0,,2014-05-19,-93.046,44.8881
1.0,1325.0,750.0,2014-06-23,-74.568085,40.866189
,,,2014-05-21,-98.5697,29.5042
2.0,1495.0,911.0,2014-05-29,-118.590653,34.228268
1.0,1200.0,,2014-06-11,-73.8495,40.8702
1.0,620.0,680.0,2014-06-16,-121.43818600000002,38.474259
2.0,675.0,863.0,2014-07-07,-119.698879,36.738285
1.0,550.0,406.0,2014-05-29,-111.929699,33.443544
4.0,2100.0,,2014-05-15,-75.0899,39.7473
2.0,804.0,1115.0,2014-07-15,-121.799519,39.640199
1.0,599.0,700.0,2014-05-15,-81.698713,30.313913
1.0,1100.0,750.0,2014-07-05,-119.2565,34.4451
1.0,395.0,,2014-05-19,-112.1284,33.4564
1.0,913.0,798.0,2014-07-05,-97.059853,32.793462
1.0,715.0,,2014-05-24,-95.4845,29.7119
1.0,475.0,,2014-06-20,-106.7991,32.3161
1.0,895.0,,2014-06-23,-82.39346,36.305256
2.0,3300.0,1128.0,2014-05-31,-80.189036,25.795755
3.0,1950.0,1639.0,2014-06-08,-97.7223,30.2315
1.0,,,2014-06-11,-98.4967,29.6562
3.0,,,2014-05-21,-80.2644,26.1255
3.0,1900.0,1540.0,2014-06-29,-122.049382,47.73985
2.0,750.0,1200.0,2014-05-31,-78.228045,39.628163
1.0,1400.0,880.0,2014-06-23,-77.2515,39.1125
2.0,1025.0,975.0,2014-06-02,-104.8843,39.6793
2.0,2700.0,1577.0,2014-05-23,-104.98962,39.756733
2.0,1802.0,1059.0,2014-05-20,-76.725589,38.938903
4.0,2800.0,,2014-07-13,-77.02656400000002,41.24053
,,,2014-05-21,-80.1814,25.9571
1.0,1250.0,,2014-07-06,-90.087376,29.930354
2.0,1500.0,1737.0,2014-06-11,-83.00452,40.088956
2.0,1099.0,1165.0,2014-06-23,-111.977895,33.627047999999995
1.0,1195.0,600.0,2014-06-02,-122.752177,38.449606
2.0,649.0,1000.0,2014-05-28,-79.010164,35.060965
2.0,1400.0,1000.0,2014-05-27,-118.252909,34.129124
1.0,230.0,,2014-05-13,-89.8124,35.0312
1.0,1305.0,600.0,2014-05-29,-118.0149,34.0705
2.0,850.0,,2014-05-16,-103.209944,44.068532
1.0,890.0,1005.0,2014-05-14,-115.3084,36.18527
,,,2014-05-31,-98.6006,29.5189
4.0,2700.0,2992.0,2014-07-12,-121.259477,44.333821
,,,2014-05-31,-95.603,29.7477
3.0,1480.0,,2014-05-20,-80.2601,26.2435
1.0,375.0,,2014-06-14,-78.77699399999999,40.544591
1.0,2450.0,,2014-05-25,-118.478591,34.013571
3.0,1200.0,,2014-06-21,-124.052705,46.386339
1.0,743.0,613.0,2014-06-27,-120.863428,37.522116
2.0,610.0,,2014-05-22,-123.051907,44.95183
1.0,695.0,690.0,2014-06-30,-117.4082,34.4802
1.0,1700.0,,2014-05-21,-71.087685,42.34357
2.0,2050.0,,2014-05-29,-71.164733,42.349957
4.0,925.0,2127.0,2014-06-11,-85.35759,34.994707
1.0,2700.0,700.0,2014-06-13,-122.438464,37.76644
,2795.0,625.0,2014-05-30,-73.98648299999998,40.763186
1.0,1548.0,,2014-05-27,-118.35756299999998,34.081007
2.0,625.0,750.0,2014-05-29,-83.22949399999997,42.242116
2.0,1250.0,1055.0,2014-05-14,-122.2359,47.4924
4.0,2300.0,,2014-06-21,-80.1814,25.9571
1.0,1035.0,,2014-06-23,-87.660087,41.931387
2.0,3000.0,,2014-05-29,-71.090126,42.343193
4.0,2800.0,,2014-05-15,-71.13661,42.347998
3.0,3200.0,,2014-05-28,-71.12052,42.33597
1.0,1775.0,820.0,2014-07-13,-117.886391,33.789705
1.0,1019.0,602.0,2014-06-02,-96.8588,32.8958
3.0,2300.0,2200.0,2014-06-26,-97.227743,27.60234
1.0,1450.0,,2014-05-18,-80.18,25.7867
3.0,850.0,,2014-06-14,-111.811906,43.813527
3.0,1850.0,1900.0,2014-07-03,-122.339133,47.774847
3.0,950.0,1558.0,2014-06-01,-115.085971,36.187317
2.0,950.0,913.0,2014-05-13,-104.798729,39.707131
4.0,325000.0,2787.0,2014-06-16,-80.8685,35.584
,600.0,,2014-07-07,-96.572442,39.183703
3.0,2400.0,,2014-05-26,-73.950334,40.671638
2.0,,1522.0,2014-05-30,-82.541609,28.736596
2.0,595.0,,2014-07-09,-87.9715,43.0685
2.0,725.0,800.0,2014-05-24,-96.715972,43.550026
3.0,1485.0,,2014-05-29,-105.1039,40.5813
2.0,1800.0,,2014-05-13,-71.106397,42.39245
1.0,1650.0,,2014-07-05,-115.182037,36.024113
1.0,2400.0,,2014-05-12,-73.949207,40.69537800000001
2.0,5295.0,1475.0,2014-05-30,-118.354884,34.119244
1.0,1170.0,722.0,2014-05-14,-96.9389,32.8697
,855.0,,2014-06-16,-82.5268,28.079
3.0,795.0,1304.0,2014-07-04,-81.258409,28.788281
2.0,555.0,,2014-07-12,-88.424442,44.205362
1.0,875.0,,2014-05-15,-80.797628,35.250295
2.0,1914.0,1203.0,2014-05-13,-87.9719,42.2288
2.0,895.0,1246.0,2014-05-19,-119.7308,36.6207
3.0,1095.0,,2014-07-01,-119.02401100000002,35.326986
1.0,1375.0,,2014-06-20,-76.616777,39.293019
2.0,1350.0,,2014-05-19,-117.818808,33.742089
1.0,1278.0,,2014-06-16,-118.536018,34.176446
4.0,3750.0,2696.0,2014-05-17,-80.083551,26.473569
1.0,1995.0,630.0,2014-05-29,-121.999311,37.353869
3.0,2499.0,,2014-05-16,-73.94977,40.677652
2.0,4039.0,1011.0,2014-06-24,-121.983918,37.229594
1.0,5200.0,1104.0,2014-06-25,-122.407675,37.782906
4.0,1550.0,2307.0,2014-06-21,-81.464026,28.35971
1.0,128.0,,2014-06-19,-122.3934,47.5746
1.0,1400.0,,2014-06-14,-118.28201,34.032259
3.0,699.0,1185.0,2014-05-19,-88.250367,40.144625
2.0,1680.0,881.0,2014-05-27,-121.87306,38.008813
2.0,899.0,1285.0,2014-07-12,-86.09241,39.613013
2.0,1278.0,1094.0,2014-05-26,-96.80471,32.782346999999994
1.0,1600.0,900.0,2014-05-25,-80.162175,25.690106
3.0,900.0,1248.0,2014-06-10,-117.259462,34.391701
2.0,3499.0,,2014-05-20,-73.961704,40.710904
7.0,2550.0,850.0,2014-06-21,-121.935767,37.281655
2.0,1350.0,,2014-05-12,-75.19691999999998,39.960802
2.0,630.0,880.0,2014-05-20,-115.120754,36.142588
,750.0,,2014-05-19,-74.1765,40.732
3.0,695.0,,2014-05-28,-122.970622,46.14523300000001
1.0,1925.0,,2014-05-26,-87.629752,41.894132
3.0,1300.0,1399.0,2014-06-23,-90.592271,41.539473
2.0,1100.0,,2014-05-30,-71.829323,41.369553
3.0,750.0,700.0,2014-05-18,-84.5205,33.7224
,800.0,260.0,2014-06-16,-118.1753,34.0818
,710.0,,2014-05-22,-87.669139,41.958501
3.0,20000.0,2000.0,2014-06-21,-73.99495,40.74159
,,,2014-05-14,-115.10107,35.992128
3.0,1295.0,,2014-06-11,-87.776459,41.945631
3.0,775.0,950.0,2014-05-16,-83.32364100000002,42.28257
1.0,591.0,800.0,2014-05-17,-115.0671,36.2158
1.0,755.0,,2014-06-01,-98.498665,29.545271000000003
2.0,820.0,,2014-06-02,-115.1709,36.218
1.0,300.0,,2014-06-11,-85.2542,36.1509
1.0,2200.0,,2014-05-31,-71.11995300000002,42.390996
2.0,2300.0,1800.0,2014-05-22,-118.03082,33.982093
1.0,440.0,520.0,2014-07-08,-123.029035,44.912042
5.0,3500.0,,2014-05-19,-118.8771,34.2784
1.0,2595.0,,2014-06-25,-122.422135,37.782434
3.0,1695.0,1450.0,2014-06-12,-117.687567,34.036881
1.0,1667.0,703.0,2014-06-16,-122.127324,47.674719
2.0,1035.0,790.0,2014-06-21,-121.837367,37.999021
2.0,950.0,890.0,2014-06-25,-121.3648,38.7159
2.0,600.0,,2014-05-25,-77.64681800000002,43.186169
2.0,735.0,,2014-05-19,-84.66259699999998,42.731016
3.0,1575.0,1200.0,2014-07-08,-105.0493,39.7683
3.0,795.0,1350.0,2014-07-05,-115.0364,36.2034
1.0,2100.0,890.0,2014-05-28,-87.62249,41.898412
2.0,1150.0,1196.0,2014-05-18,-96.6642,33.1951
3.0,2850.0,,2014-06-22,-80.1391,25.9449
2.0,1538.0,900.0,2014-05-14,-122.156811,47.620975
2.0,625.0,,2014-05-12,-110.275269,31.562886
2.0,4040.0,969.0,2014-05-16,-73.9575,40.7454
3.0,1326.0,1449.0,2014-05-14,-78.563638,35.944113
1.0,1200.0,750.0,2014-05-27,-75.18878199999997,39.963214
4.0,1995.0,,2014-06-11,-75.163841,39.985669
3.0,625.0,,2014-06-12,-89.061544,42.505354
2.0,2650.0,,2014-05-23,-71.111459,42.361266
1.0,675.0,,2014-05-15,-93.211237,44.912555
2.0,730.0,,2014-06-27,-117.252533,34.121411
5.0,5000.0,,2014-05-29,-73.950446,40.684735
3.0,1299.0,,2014-05-14,-71.436539,41.81789600000001
,650.0,,2014-05-19,-119.9982,38.90185
2.0,2500.0,,2014-05-19,-71.05629300000003,42.362998
1.0,1024.0,576.0,2014-07-04,-75.540989,39.781049
,1925.0,,2014-05-14,-77.046998,38.905853
2.0,1325.0,998.0,2014-06-13,-121.872353,38.00885200000001
1.0,550.0,800.0,2014-07-09,-92.034045,30.231451
2.0,2255.0,1185.0,2014-05-19,-122.129314,47.686612
,795.0,,2014-06-23,-87.6689,42.0095
1.0,985.0,520.0,2014-07-08,-121.742745,38.554751
7.0,344.0,,2014-06-19,-87.1707,38.6536
1.0,1847.0,727.0,2014-07-08,-121.983673,37.77832
2.0,1300.0,,2014-05-12,-72.95473299999998,41.319269
,,,2014-05-28,-117.907795,34.073709
3.0,6000.0,1381.0,2014-06-09,-122.138774,37.443239
1.0,1000.0,,2014-05-14,-122.161338,37.75046
2.0,900.0,1100.0,2014-05-27,-87.7223,41.8804
1.0,2189.0,792.0,2014-05-19,-77.016855,38.903733
3.0,1095.0,1511.0,2014-07-08,-111.0419,32.3472
2.0,650.0,936.0,2014-07-01,-94.5743,39.2133
5.0,2870.0,,2014-06-23,-89.389352,43.076433
1.0,2650.0,550.0,2014-05-27,-122.418914,37.742085
1.0,755.0,738.0,2014-06-13,-120.508,37.3302
2.0,1575.0,1190.0,2014-06-02,-90.109005,29.970792
1.0,750.0,800.0,2014-05-14,-78.49828000000002,38.067284
2.0,1095.0,,2014-07-08,-117.071854,33.105244
4.0,3400.0,2063.0,2014-07-01,-117.7086,33.5701
2.0,650.0,,2014-06-23,-82.446535,38.417922
2.0,1800.0,1224.0,2014-07-02,-117.2619,33.0954
1.0,3374.0,822.0,2014-06-24,-71.080298,42.368954
1.0,485.0,756.0,2014-06-06,-97.231288,37.67185300000001
3.0,2200.0,1816.0,2014-06-24,-97.755404,30.328268
3.0,10000.0,,2014-05-24,-79.463489,35.190048
3.0,2800.0,,2014-05-29,-73.923834,40.688541
1.0,2475.0,840.0,2014-05-14,-71.1338,42.3932
2.0,1295.0,,2014-07-07,-117.685907,34.098921999999995
3.0,2200.0,1366.0,2014-05-12,-118.5374,34.4466
2.0,1050.0,850.0,2014-05-18,-80.2746,26.1793
,1300.0,475.0,2014-05-24,-80.1564,25.7873
3.0,1625.0,1325.0,2014-05-25,-116.959087,32.732249
1.0,705.0,,2014-06-11,-88.110057,41.79427800000001
2.0,1691.0,907.0,2014-06-01,-117.144964,32.903281
3.0,1050.0,,2014-06-16,-89.031701,42.338657
2.0,619.0,840.0,2014-06-17,-94.918469,39.285998
1.0,1865.0,,2014-05-30,-87.64435300000002,41.889132
2.0,995.0,1395.0,2014-06-18,-123.03463,44.913142
,1800.0,,2014-05-25,-71.134114,42.339831
1.0,649.0,745.0,2014-05-19,-82.343342,29.634219
1.0,3595.0,,2014-05-26,-122.448958,37.771669
2.0,525.0,800.0,2014-06-12,-110.8829,32.2127
1.0,1165.0,701.0,2014-06-14,-118.426,34.4132
1.0,585.0,630.0,2014-05-17,-115.062346,36.121653
3.0,3000.0,,2014-05-15,-118.409958,34.007704
,1000.0,,2014-05-17,-84.3781,33.7467
2.0,1950.0,,2014-05-21,-71.13789,42.343913
1.0,1030.0,736.0,2014-07-08,-104.857293,39.391572
,375.0,800.0,2014-07-02,-110.968738,32.176739000000005
1.0,510.0,710.0,2014-05-28,-86.155128,39.824325
3.0,2550.0,1040.0,2014-06-21,-121.844303,37.27476
3.0,895.0,1175.0,2014-06-18,-116.700039,43.661787
2.0,5525.0,,2014-05-19,-73.9498,40.7272
,,,2014-05-21,-111.9984,33.4665
2.0,2995.0,,2014-05-16,-73.94175899999998,40.708944
2.0,970.0,993.0,2014-06-10,-104.8199,38.7902
3.0,1180.0,,2014-05-23,-80.438,25.4906
3.0,1800.0,2000.0,2014-06-11,-87.69335500000003,41.906732
1.0,1950.0,,2014-05-12,-73.92976999999998,40.694468
1.0,1994.0,713.0,2014-06-28,-121.910468,37.710315
3.0,1395.0,1612.0,2014-05-27,-81.2571,28.5469
3.0,850.0,,2014-05-15,-83.171676,42.426616
3.0,1100.0,1100.0,2014-07-02,-93.860785,45.386548
3.0,1600.0,1451.0,2014-06-02,-80.1157,26.2785
3.0,2250.0,1800.0,2014-06-22,-87.666255,41.937032
2.0,710.0,925.0,2014-05-20,-84.4816,37.9849
1.0,2999.0,,2014-05-28,-73.95362,40.719892
4.0,3750.0,,2014-05-19,-118.3254,34.1005
3.0,1100.0,1386.0,2014-05-21,-85.9765,39.8689
1.0,350.0,,2014-06-24,-93.9258,36.9212
2.0,2000.0,1200.0,2014-05-30,-80.065301,26.475075
2.0,330.0,1130.0,2014-05-21,-90.230885,38.594334
2.0,675.0,,2014-05-17,-96.403824,42.528773
1.0,995.0,770.0,2014-05-13,-79.924486,40.428313
,,,2014-05-13,-82.5057,27.9425
1.0,1414.0,866.0,2014-07-11,-104.9312,39.7086
1.0,1495.0,,2014-06-22,-87.638953,41.918432
2.0,780.0,942.0,2014-05-21,-82.929713,39.934629
4.0,950.0,1474.0,2014-05-14,-97.84100000000001,31.0065
2.0,1795.0,,2014-06-02,-97.749196,30.289727000000006
1.0,3035.0,865.0,2014-05-29,-71.0682,42.3611
5.0,2450.0,3350.0,2014-07-07,-117.571864,33.982762
4.0,635.0,1273.0,2014-06-17,-89.9413,35.2213
1.0,550.0,700.0,2014-06-22,-119.818922,36.758794
1.0,1750.0,,2014-05-18,-71.09182,42.372562
1.0,879.0,,2014-05-12,-84.3883,33.7984
,,,2014-05-14,-82.3679,29.6785
1.0,1865.0,,2014-05-21,-87.6373,41.8923
2.0,685.0,,2014-07-10,-94.166674,45.564519
1.0,2000.0,,2014-05-19,-80.18,25.7867
1.0,495.0,,2014-05-29,-90.28161,38.581084
2.0,825.0,970.0,2014-07-02,-122.350101,47.074681
2.0,1925.0,,2014-05-20,-118.6159,34.1767
1.0,1155.0,804.0,2014-07-12,-104.940226,39.880257
1.0,2647.0,1043.0,2014-06-24,-87.621245,41.891895
4.0,575.0,,2014-06-23,-70.924669,43.11490300000001
,1025.0,,2014-05-29,-87.628119,41.903249
2.0,1060.0,1006.0,2014-06-14,-122.557763,45.638024
2.0,1295.0,,2014-05-29,-117.2581,47.6496
1.0,874.0,639.0,2014-07-07,-121.3075,38.6952
2.0,730.0,,2014-06-28,-93.6736,41.6255
2.0,1000.0,,2014-06-11,-87.893613,43.051699
1.0,850.0,,2014-06-20,-73.1688,41.2005
1.0,874.0,680.0,2014-06-19,-105.015037,39.834526
1.0,299.0,400.0,2014-05-24,-115.150044,36.121289
,1789.0,416.0,2014-06-23,-118.371935,34.084192
3.0,2295.0,902.0,2014-05-21,-118.1103,33.8241
2.0,1300.0,,2014-05-12,-76.998498,38.830082
4.0,1995.0,,2014-05-26,-75.21471700000002,39.956395
1.0,650.0,,2014-05-27,-91.496271,44.80527100000001
2.0,950.0,950.0,2014-05-19,-124.082593,40.867723
1.0,620.0,,2014-07-12,-115.0902,36.1232
3.0,1150.0,1475.0,2014-06-13,-112.294399,33.673508
1.0,1675.0,,2014-06-11,-71.132248,42.348149
2.0,550.0,,2014-05-24,-111.803195,33.41252
1.0,1900.0,,2014-06-02,-71.12278,42.383854
2.0,1995.0,,2014-05-27,-87.64315400000002,41.929732
4.0,1200.0,1300.0,2014-05-25,-91.004906,30.476121000000006
3.0,1050.0,1750.0,2014-06-29,-81.1796,34.0726
2.0,2200.0,,2014-06-02,-87.624147,41.867129
3.0,850.0,1216.0,2014-06-20,-96.743,32.7699
1.0,125.0,500.0,2014-05-28,-71.8031,42.5796
1.0,650.0,720.0,2014-06-11,-98.474922,29.586408
1.0,4295.0,,2014-06-11,-74.01061700000002,40.713753
3.0,3000.0,1700.0,2014-05-14,-87.649741,41.942845
3.0,595.0,,2014-05-28,-86.37889100000002,39.55123
2.0,665.0,1058.0,2014-05-13,-81.57719399999998,30.362012
2.0,575.0,895.0,2014-05-22,-91.598108,42.02285
,795.0,1050.0,2014-06-11,-77.927298,34.200485
2.0,1475.0,1198.0,2014-06-23,-121.465359,38.402487
2.0,745.0,,2014-06-08,-105.075492,40.56346
3.0,1278.0,1560.0,2014-06-12,-93.6404,32.5137
3.0,605.0,1296.0,2014-05-14,-80.7267,37.3041
1.0,570.0,475.0,2014-05-13,-121.420734,38.620558
1.0,1926.0,,2014-05-16,-87.624459,41.887034
4.0,7500.0,,2014-06-09,-122.429471,37.80067800000001
3.0,850.0,1007.0,2014-06-06,-110.859457,32.203674
1.0,448.0,650.0,2014-06-19,-97.34701,37.692091
2.0,995.0,1234.0,2014-06-11,-80.8209,35.2886
2.0,1000.0,1000.0,2014-05-22,-80.131902,26.701132
2.0,1425.0,1035.0,2014-07-07,-117.654476,34.029598
2.0,960.0,,2014-06-16,-72.7337,41.7326
4.0,3100.0,2513.0,2014-06-08,-117.080116,32.828692
,,,2014-05-19,-95.2922,32.3254
2.0,815.0,1033.0,2014-05-12,-81.162818,32.088479
2.0,1575.0,950.0,2014-05-21,-71.382333,42.081157
3.0,913.0,1335.0,2014-06-24,-77.080951,35.10787
2.0,2150.0,1000.0,2014-05-13,-87.64244599999998,41.914302
2.0,1100.0,,2014-05-12,-97.762448,30.229617
3.0,2095.0,1500.0,2014-06-25,-104.862614,39.757154
,1950.0,600.0,2014-05-17,-112.034111,33.509242
1.0,1600.0,1050.0,2014-06-22,-93.340616,44.935155
4.0,2800.0,,2014-05-18,-73.930697,40.673257
2.0,1975.0,1500.0,2014-06-07,-105.021446,39.762113
1.0,979.0,700.0,2014-07-12,-122.255289,47.376333
2.0,700.0,730.0,2014-06-13,-121.620779,39.765167
,450.0,,2014-05-26,-106.884184,34.052962
,539.0,,2014-07-03,-120.844529,44.297364
1.0,1075.0,700.0,2014-06-08,-73.208674,44.473458
2.0,1315.0,943.0,2014-05-18,-122.1216,47.4465
1.0,661.0,750.0,2014-05-30,-115.203489,36.151751
1.0,405.0,625.0,2014-06-20,-96.706038,40.801661
,620.0,,2014-05-22,-79.9205,40.4308
5.0,3500.0,3687.0,2014-05-19,-117.6043,33.8419
1.0,1200.0,400.0,2014-06-17,-90.06555300000002,29.9612
2.0,1675.0,1136.0,2014-06-21,-77.36415600000002,38.853127
1.0,599.0,525.0,2014-05-18,-82.04391899999997,33.520631
1.0,1732.0,821.0,2014-05-13,-77.1485,38.7596
,,,2014-05-18,-115.0902,36.1232
2.0,700.0,,2014-07-09,-121.574779,39.115481
2.0,899.0,1066.0,2014-05-24,-86.5048,35.9656
1.0,750.0,476.0,2014-06-01,-122.753887,45.46511
3.0,325.0,,2014-06-18,-111.668041,40.255673
2.0,2950.0,1378.0,2014-06-23,-80.188351,25.789536
,145.0,,2014-05-23,-82.703622,28.357033
2.0,2800.0,,2014-05-26,-87.6373,41.8923
1.0,590.0,,2014-05-23,-119.718964,39.378519
1.0,1400.0,450.0,2014-06-11,-80.116425,26.023796
4.0,2000.0,2700.0,2014-06-13,-97.2311,31.5051
2.0,550.0,,2014-07-06,-97.3638,37.7048
1.0,500.0,480.0,2014-06-27,-119.798223,39.500936
3.0,1045.0,1252.0,2014-05-31,-80.705,35.1149
2.0,1695.0,1087.0,2014-06-17,-122.189169,38.080392
5.0,3200.0,,2014-06-24,-71.0552,42.2966
3.0,939.0,1017.0,2014-05-30,-79.77318100000002,40.432518
1.0,,,2014-06-03,-119.241089,34.274105
3.0,1650.0,1700.0,2014-05-24,-122.258238,47.489785
1.0,555.0,750.0,2014-05-16,-81.618169,30.305107
2.0,2300.0,1051.0,2014-05-23,-80.191956,25.769595
3.0,845.0,1507.0,2014-06-24,-82.0874,29.1989
3.0,1350.0,2100.0,2014-05-20,-95.5862,29.699
2.0,2780.0,953.0,2014-06-24,-77.238138,38.92880200000001
1.0,1831.0,,2014-05-30,-87.6181,41.8858
1.0,400.0,400.0,2014-06-16,-83.782446,39.920714
2.0,,,2014-05-22,-75.7158,41.3904
1.0,849.0,217.0,2014-05-30,-118.376334,34.193559
1.0,550610.0,546.0,2014-07-02,-115.552226,32.979723
2.0,1000.0,,2014-06-30,-91.158806,30.441987
1.0,1155.0,667.0,2014-06-02,-96.7495,32.8756
2.0,,,2014-05-11,-115.242265,36.210251
3.0,1750.0,,2014-07-07,-123.012698,38.493572
,,,2014-05-27,-115.098297,36.187052
2.0,2999.0,,2014-05-29,-73.966999,40.71315900000001
3.0,1175.0,,2014-05-28,-96.312332,30.604526
1.0,955.0,,2014-05-21,-122.345377,47.767632
3.0,545.0,,2014-06-20,-85.3718,31.1481
1.0,845.0,737.0,2014-05-31,-122.807313,47.033797
1.0,345.0,,2014-05-21,-112.1872,33.2765
,1250.0,463.0,2014-06-23,-122.681663,45.555412
,1195.0,450.0,2014-05-30,-77.092373,38.986209
4.0,1400.0,1509.0,2014-06-24,-115.2801,36.1128
3.0,825.0,,2014-06-25,-123.040767,47.281562
,475.0,,2014-06-23,-91.82,30.000999999999998
2.0,520.0,800.0,2014-06-26,-96.694772,40.79812
3.0,900.0,,2014-05-17,-73.050714,41.545573
3.0,1580.0,1630.0,2014-06-16,-122.324458,45.594625
2.0,5499.0,,2014-06-01,-73.95066,40.70817
2.0,3800.0,1200.0,2014-05-19,-80.124321,25.8498
1.0,910.0,,2014-05-21,-84.264602,34.102623
1.0,2040.0,,2014-05-23,-149.8938,61.19
1.0,695.0,,2014-05-31,-121.48975,38.585422
,525.0,,2014-07-12,-83.004315,39.997712
1.0,670.0,563.0,2014-06-19,-122.797301,47.04935
3.0,900.0,,2014-05-24,-112.58132,33.381851
2.0,1575.0,,2014-06-09,-122.7473,38.4822
4.0,3500.0,,2014-06-20,-120.63897,35.263927
3.0,1200.0,1218.0,2014-05-22,-121.263478,38.111206
1.0,2527.0,837.0,2014-05-27,-121.956769,37.39574
2.0,2000.0,1100.0,2014-05-24,-87.64475300000002,41.901432
2.0,650.0,,2014-07-03,-91.225339,43.898464
,,,2014-05-12,-98.4975,29.5334
2.0,2895.0,1100.0,2014-06-11,-75.158642,39.957598
4.0,1500.0,,2014-07-01,-88.2407,40.111
,500.0,,2014-07-04,-93.840065,30.029421000000006
1.0,1025.0,767.0,2014-05-31,-121.5072,38.6383
2.0,700.0,890.0,2014-06-02,-112.0265,33.4061
1.0,590.0,590.0,2014-06-15,-95.973372,41.261469
2.0,745.0,975.0,2014-06-23,-86.5917,30.7644
2.0,1200.0,,2014-05-23,-72.50367,42.377276
,,,2014-05-27,-95.7329,29.5511
1.0,755.0,633.0,2014-05-13,-118.127172,34.571622
2.0,1730.0,1263.0,2014-06-21,-104.91267,39.636969
2.0,850.0,750.0,2014-06-20,-104.895333,39.741987
2.0,750.0,924.0,2014-05-12,-119.739563,39.178267
1.0,1375.0,,2014-05-26,-71.06323,42.451983
2.0,575.0,740.0,2014-06-09,-106.349931,31.719625
3.0,21113.0,1284.0,2014-05-16,-76.6996,39.0762
,455.0,288.0,2014-06-18,-86.1302,39.6789
2.0,950.0,,2014-05-31,-84.416885,35.91129799999999
3.0,975.0,,2014-06-23,-108.220446,36.730394
2.0,1013.0,1017.0,2014-06-17,-104.831832,38.928492
1.0,762.0,750.0,2014-06-11,-86.730808,33.46383400000001
,,,2014-05-28,-72.6947,41.7498
4.0,3400.0,3120.0,2014-07-10,-122.15251299999998,47.591442
2.0,,1082.0,2014-05-12,-98.44828,29.589281
4.0,1350.0,,2014-06-26,-97.5364,37.6575
2.0,,1120.0,2014-06-24,-79.091859,35.90594799999999
2.0,1048.0,1146.0,2014-05-21,-81.2358,31.9959
2.0,2450.0,,2014-05-13,-71.11200600000002,42.371443
3.0,2300.0,,2014-05-27,-73.9211,40.6784
